ID_Post	Headline	Body	Status	ArgumentsUsed	Discriminating	Inappropriate	OffTopic	PersonalStories	PossiblyFeedback	SentimentNegative	SentimentNeutral	SentimentPositive	HeadBody	new_labels
140532		Es wäre ein simpler Anfang, in so einem Interview zu fragen, was aus seinen Geschwistern geworden ist. Und zwar ergebnisoffen. Könnte ja durchaus auch zu einer Meinungsänderung meinerseits führen und ist überhaupt von Interesse.	online							SentimentNegative			 Es wäre ein simpler Anfang, in so einem Interview zu fragen, was aus seinen Geschwistern geworden ist. Und zwar ergebnisoffen. Könnte ja durchaus auch zu einer Meinungsänderung meinerseits führen und ist überhaupt von Interesse.	online       SentimentNegative  
140531		"Ich glaube fuer den jungen Herrn bleibt nur noch die Hoffnung auf Erlangen der Rotweisstot card. 
Österreich ist im Vergleich zu vielen anderen Laendern eher unter-bevoelkert, gerade deshalb macht es aber viel aus, wenn wir sehr viele Wirtschafts-Fluechtlinge aufnehmen muessen.
Traurige Geschichte, aber wenn man hier Asyl gewaehrt muss man das in millionen anderer Faelle auch."	online		Discriminating					SentimentNegative			" Ich glaube fuer den jungen Herrn bleibt nur noch die Hoffnung auf Erlangen der Rotweisstot card. 
Österreich ist im Vergleich zu vielen anderen Laendern eher unter-bevoelkert, gerade deshalb macht es aber viel aus, wenn wir sehr viele Wirtschafts-Fluechtlinge aufnehmen muessen.
Traurige Geschichte, aber wenn man hier Asyl gewaehrt muss man das in millionen anderer Faelle auch."	online  Discriminating     SentimentNegative  
140530		das geld für die schlepper (wieviel war es denn?) hat er wohl durch den verkauf des elterlichen besitzes und durch seine schwere arbeit zusammengekratzt. gas in die augen gesprüht ist kein fluchtgrund. mir wollte mit15 auch mal einer seine zigarette im gesicht ausdämpfen. und was sonst so passiert in österreich liest man oft gar nicht mehr in den zeitungen. einer von tatsächlich wenigen minderjährigen hats geschafft aber schule machen darf das nicht, zum wohle für afghanistan und österreich.	deleted				OffTopic			SentimentNegative			 das geld für die schlepper (wieviel war es denn?) hat er wohl durch den verkauf des elterlichen besitzes und durch seine schwere arbeit zusammengekratzt. gas in die augen gesprüht ist kein fluchtgrund. mir wollte mit15 auch mal einer seine zigarette im gesicht ausdämpfen. und was sonst so passiert in österreich liest man oft gar nicht mehr in den zeitungen. einer von tatsächlich wenigen minderjährigen hats geschafft aber schule machen darf das nicht, zum wohle für afghanistan und österreich.	deleted    OffTopic   SentimentNegative  
140529	"""Muss hier in einem Zelt leben"" -"	Gadaffi stellte sein Zelt überall in Europa (Wien, Paris, London). Der Orientale wollte ganz einfach nicht ins Gemäuer, weil das nicht seiner Tradition entspricht.	deleted			Inappropriate				SentimentNegative			"""Muss hier in einem Zelt leben"" - Gadaffi stellte sein Zelt überall in Europa (Wien, Paris, London). Der Orientale wollte ganz einfach nicht ins Gemäuer, weil das nicht seiner Tradition entspricht."	deleted   Inappropriate    SentimentNegative  
140528		Wie oft wird diese debile Frage noch gestellt?	online				OffTopic			SentimentNegative			 Wie oft wird diese debile Frage noch gestellt?	online    OffTopic   SentimentNegative  
140527		"Ist ganz einfach, das Top-Posting-System kommt zum Einsatz, wenn die meisten Kommentare eines Artikels gegen die eigene Linie gehen. So kann man Kommentare, die mit der eigenen Linie konform gehen, sichtbar machen und alle unbeliebten Kommentare ""ausblenden""."	deleted			Inappropriate				SentimentNegative			" Ist ganz einfach, das Top-Posting-System kommt zum Einsatz, wenn die meisten Kommentare eines Artikels gegen die eigene Linie gehen. So kann man Kommentare, die mit der eigenen Linie konform gehen, sichtbar machen und alle unbeliebten Kommentare ""ausblenden""."	deleted   Inappropriate    SentimentNegative  
140526		Dieses zynische Unwissen ist einfach nur erbärmlich. Ich sehe sie direkt vor mir wie sie mit ihrem Schmerbauch vorm PC sitzen und einem afghanischen Jungen erklären wollen welch tolle Möglichkeiten er doch in Afghanistan hätte und er sich doch schnellstens zurückschleichen möge.	deleted			Inappropriate				SentimentNegative			 Dieses zynische Unwissen ist einfach nur erbärmlich. Ich sehe sie direkt vor mir wie sie mit ihrem Schmerbauch vorm PC sitzen und einem afghanischen Jungen erklären wollen welch tolle Möglichkeiten er doch in Afghanistan hätte und er sich doch schnellstens zurückschleichen möge.	deleted   Inappropriate    SentimentNegative  
140525		Für mich immer wieder das Gexlste: Keine Ahnung haben und schön nachplappern, was der gute West-Verbündete vorpredigt.	deleted								SentimentNeutral		 Für mich immer wieder das Gexlste: Keine Ahnung haben und schön nachplappern, was der gute West-Verbündete vorpredigt.	deleted        SentimentNeutral 
140524	Begründung:	"1. die Anzahl der negativen Asylbescheide

2. Gespräche mit Asylwerbern die die immer gleichen Gschichterln drucken"	deleted		Discriminating					SentimentNegative			"Begründung: 1. die Anzahl der negativen Asylbescheide

2. Gespräche mit Asylwerbern die die immer gleichen Gschichterln drucken"	deleted  Discriminating     SentimentNegative  
140523		Ja weil da darf man hart arbeiten und viel steuern zahlen damit andere die diesen Lotto Sechser nicht hatten, hier durchgefuettert werden koennen.	deleted							SentimentNegative			 Ja weil da darf man hart arbeiten und viel steuern zahlen damit andere die diesen Lotto Sechser nicht hatten, hier durchgefuettert werden koennen.	deleted       SentimentNegative  
762637	Ha! Wollte auch das Gleiche schreiben, habe aber gedacht, vielleicht steht es schon irgendwo....hehe		online								SentimentNeutral			online        SentimentNeutral 
762262		Na, wenn jemand eine andere Person braucht, um zu wissen, was falsch und richtig ist, dann stimmt da einiges nicht...	online	ArgumentsUsed							SentimentNeutral		 Na, wenn jemand eine andere Person braucht, um zu wissen, was falsch und richtig ist, dann stimmt da einiges nicht...	online ArgumentsUsed       SentimentNeutral 
760465	vielleicht dastesst sich der pinuroult noch?	der hirscher gewinnt dann locker	online								SentimentNeutral		vielleicht dastesst sich der pinuroult noch? der hirscher gewinnt dann locker	online        SentimentNeutral 
760038	Mit welcher Begründung wurden die Tiere vom WTV angekauft?	"Laut Artikel wäre der Weitertransport von der Behörde ja genehmigt worden.

Und wenn sich die damalige Begründung des WTV auf die grundsätzliche Ablehnung einer Tierhaltung bezog, dann ist es inkonsequent diese Tiere nun wieder zur privaten Tierhaltung abzugeben..."	online	ArgumentsUsed		Inappropriate				SentimentNegative			"Mit welcher Begründung wurden die Tiere vom WTV angekauft? Laut Artikel wäre der Weitertransport von der Behörde ja genehmigt worden.

Und wenn sich die damalige Begründung des WTV auf die grundsätzliche Ablehnung einer Tierhaltung bezog, dann ist es inkonsequent diese Tiere nun wieder zur privaten Tierhaltung abzugeben..."	online ArgumentsUsed  Inappropriate    SentimentNegative  
759647		Seit wie vielen tagen hast denn nichts mehr zu essen?	online							SentimentNegative			 Seit wie vielen tagen hast denn nichts mehr zu essen?	online       SentimentNegative  
140522		Ja ja die Doppelmoral! Gibt's einen Artikel über einen Burschen der nach Ö gekommen ist, weil er nicht im Steinbruch arbeiten will und im Iran drangsaliert wird, fordert man dessen Abschiebung. Wäre dies nur ein Bericht über die Tatsache, dass 13jährige im Iran in Steinbrüchen arbeiten müssen bräche kollektive Betroffenheit aus.	online			Inappropriate				SentimentNegative			 Ja ja die Doppelmoral! Gibt's einen Artikel über einen Burschen der nach Ö gekommen ist, weil er nicht im Steinbruch arbeiten will und im Iran drangsaliert wird, fordert man dessen Abschiebung. Wäre dies nur ein Bericht über die Tatsache, dass 13jährige im Iran in Steinbrüchen arbeiten müssen bräche kollektive Betroffenheit aus.	online   Inappropriate    SentimentNegative  
140521		Wer sich wegen solcher Geschichten aufregt ist einfach nur ein Rektalausgang. Dieselbe Spezies an Unmenschen die sich wegen den Feuerwehrlern aufgeregt haben die Flüchtlingskinder etwas Abkühlung verschafft haben. Ekelhaftes Gesindel.	deleted							SentimentNegative			 Wer sich wegen solcher Geschichten aufregt ist einfach nur ein Rektalausgang. Dieselbe Spezies an Unmenschen die sich wegen den Feuerwehrlern aufgeregt haben die Flüchtlingskinder etwas Abkühlung verschafft haben. Ekelhaftes Gesindel.	deleted       SentimentNegative  
758817		"Na? Schon drosseln die Chinesen die Unterstützung. Als ob sie´s gehört hätten.
https://www.rt.com/business/334540-china-cashflow-north-korea/"	online	ArgumentsUsed						SentimentNegative			" Na? Schon drosseln die Chinesen die Unterstützung. Als ob sie´s gehört hätten.
https://www.rt.com/business/334540-china-cashflow-north-korea/"	online ArgumentsUsed      SentimentNegative  
140520		"Wieso?
Waren Sie in letzter Zeit einmal dort, oder vertreten Sie Ihr Vorurteil?"	deleted	ArgumentsUsed							SentimentNeutral		" Wieso?
Waren Sie in letzter Zeit einmal dort, oder vertreten Sie Ihr Vorurteil?"	deleted ArgumentsUsed       SentimentNeutral 
140519	"""In diesem Land hier fehlt es übrigens teilweise massiv an Lehrlingen für handwerkliche Berufe."""	"Ihre These in Ehren, aber sie stimmt einfach nicht...:

6.383 Lehrstellensuchende (+328 bzw. +5,4% im Vergl
eich zum 
Vorjahr) standen 2.613 sofort verfügbaren offenen L
ehrstellen (-97 
bzw. -3,6% im Vergleich zum Vorjahr) gegenüber

Quelle AMS, Monatsbericht Jänner 2015

...da könnte man auch einen spanischen oder griechischen arbeitslosen Jugendlichen genauso in Ö helfen,....."	online							SentimentNegative			"""In diesem Land hier fehlt es übrigens teilweise massiv an Lehrlingen für handwerkliche Berufe."" Ihre These in Ehren, aber sie stimmt einfach nicht...:

6.383 Lehrstellensuchende (+328 bzw. +5,4% im Vergl
eich zum 
Vorjahr) standen 2.613 sofort verfügbaren offenen L
ehrstellen (-97 
bzw. -3,6% im Vergleich zum Vorjahr) gegenüber

Quelle AMS, Monatsbericht Jänner 2015

...da könnte man auch einen spanischen oder griechischen arbeitslosen Jugendlichen genauso in Ö helfen,....."	online       SentimentNegative  
140535		Ähm, nein - die Diskriminierung erfolgt nicht in seinen Heimatstaat sondern in einen fremden Staat.	online							SentimentNegative			 Ähm, nein - die Diskriminierung erfolgt nicht in seinen Heimatstaat sondern in einen fremden Staat.	online       SentimentNegative  
140537		dann nimm doch familien auf, gebe ihnen zu essen und zu trinken, wo ist das problem? aus eigener tasche bitte	deleted							SentimentNegative			 dann nimm doch familien auf, gebe ihnen zu essen und zu trinken, wo ist das problem? aus eigener tasche bitte	deleted       SentimentNegative  
140518		Was für ein dumpfes Geplappere. Ich schäme mich für solche Mitbürger wie sie.	deleted							SentimentNegative			 Was für ein dumpfes Geplappere. Ich schäme mich für solche Mitbürger wie sie.	deleted       SentimentNegative  
140538	obwohl man fairerweise sagen muss, wenn man nur Berichte über schwerst traumatisierte Kriegsflüchtling bringen würde...	"...wäre das nicht ehrlich, und auch wieder Wasser auf die Mühlen von KCStreichel ""Die verschweigen die Warheit, welche ihr nur von mir erfahrt..."" und ähnliches....

Von dem her finde ich es auch gut dass das Schicksal von sogenannten ""Wirtschaftsflüchtlingen"" beleuchtet und zumindest menschlich verständlich gemacht wird....aber man sollte halt klarstellen dass im Moment diese Flüchtlinge NICHT die Mehrheit stellen!"	online							SentimentNegative			"obwohl man fairerweise sagen muss, wenn man nur Berichte über schwerst traumatisierte Kriegsflüchtling bringen würde... ...wäre das nicht ehrlich, und auch wieder Wasser auf die Mühlen von KCStreichel ""Die verschweigen die Warheit, welche ihr nur von mir erfahrt..."" und ähnliches....

Von dem her finde ich es auch gut dass das Schicksal von sogenannten ""Wirtschaftsflüchtlingen"" beleuchtet und zumindest menschlich verständlich gemacht wird....aber man sollte halt klarstellen dass im Moment diese Flüchtlinge NICHT die Mehrheit stellen!"	online       SentimentNegative  
140549		"frau brickner ist glücklich-jeden tag ein schicksal in rosemund pilcher-art . 
frau brickner, es ist schlimm, auf dem boden schlafen zu müssen, aber in welcher villa mit pool hat der junge mann vorher gelebt? zur zeit schlafen in der kaserne in weitra die flüchtlinge in den betten, während die rekruten auf iso-matten in der panzerlagerhalle schlafen müssen. widmen sie doch diesen armen soldaten einen bericht, aber bitte ebenfalls so schwülstig.
eine anregung:"" zu hause hat der rekrut alex p. sein 30 qm großes zimmer mit led-tv und einer spielkonsole, im garten ein großes swimmingpool und in der garage einen golf. und jetzt liegt er neben einem panzer, aus dem öl tropft und seine gesundheit massivst gefährdet, auf dem betonboden."""	deleted							SentimentNegative			" frau brickner ist glücklich-jeden tag ein schicksal in rosemund pilcher-art . 
frau brickner, es ist schlimm, auf dem boden schlafen zu müssen, aber in welcher villa mit pool hat der junge mann vorher gelebt? zur zeit schlafen in der kaserne in weitra die flüchtlinge in den betten, während die rekruten auf iso-matten in der panzerlagerhalle schlafen müssen. widmen sie doch diesen armen soldaten einen bericht, aber bitte ebenfalls so schwülstig.
eine anregung:"" zu hause hat der rekrut alex p. sein 30 qm großes zimmer mit led-tv und einer spielkonsole, im garten ein großes swimmingpool und in der garage einen golf. und jetzt liegt er neben einem panzer, aus dem öl tropft und seine gesundheit massivst gefährdet, auf dem betonboden."""	deleted       SentimentNegative  
780452	Sie meinen die Glücksfee,	"die bspw. Wolfsburg bei der Auslosung so schwer mit Gent bestraft hat?
Jaaa, die springt immer grausam mit deutschen Mannschaften um!"	online				OffTopic				SentimentNeutral		"Sie meinen die Glücksfee, die bspw. Wolfsburg bei der Auslosung so schwer mit Gent bestraft hat?
Jaaa, die springt immer grausam mit deutschen Mannschaften um!"	online    OffTopic    SentimentNeutral 
779963		Sie müssen auch lernen zu differenzieren - aber ich habe mich schlecht ausgedrückt, den der Kommunismus ist in China lang vorbei  - Repressive Elemente sind aber geblieben. Die Position Chinas, hier mit Atomwaffen Politik machen zu wollen ist aber letztklassig.	deleted	ArgumentsUsed						SentimentNegative			 Sie müssen auch lernen zu differenzieren - aber ich habe mich schlecht ausgedrückt, den der Kommunismus ist in China lang vorbei  - Repressive Elemente sind aber geblieben. Die Position Chinas, hier mit Atomwaffen Politik machen zu wollen ist aber letztklassig.	deleted ArgumentsUsed      SentimentNegative  
