ID_Post	ID_Post	Headline	Body	Deleted	ArgumentsUsed	Discriminating	Inappropriate	OffTopic	PersonalStories	PossiblyFeedback	SentimentNegative	SentimentNeutral	SentimentPositive	new_labels	HeadBody
140318	140319	Intergrationsunwillige müsste man viel scheller abschieben	"dann können wir allein dadurch mit einem Schlag unzähligen neuen Flüchtlingen mal eine Chance geben.

Und wer sich nicht anpasst oder kriminell wird: Tschüß!"	1	0	0	0	0	0	0	1	0	0	1000000100	"Intergrationsunwillige müsste man viel scheller abschieben dann können wir allein dadurch mit einem Schlag unzähligen neuen Flüchtlingen mal eine Chance geben.

Und wer sich nicht anpasst oder kriminell wird: Tschüß!"
615950	615951		Leuchte. ohne Ironie.	0	0	0	0	0	0	0	0	1	0	0000000010	 Leuchte. ohne Ironie.
140317	140318		Man kann als Österreicher ruhig aufrecht durchs Leben gehen und muss sich nicht - wie Sie das gewiss tun - beim täglichen Blick in den Spiegel selbst ohrfeigen. Wir nehmen immerhin Asylwerber in unbegrenzter Zahl auf, bieten ihnen Nahrung, Verpflegung und Taschengeld und verzichten selbst auf viele Dinge (Polizeiturnsäle, Turnhallen für Sportvereine, ...), um den Asylwerbern ein Dach über dem Kopf zu bieten, während sich andere Staaten an Österreich abputzen und kaum Asylwerber aufnehmen.	0	0	0	0	0	0	0	1	0	0	0000000100	 Man kann als Österreicher ruhig aufrecht durchs Leben gehen und muss sich nicht - wie Sie das gewiss tun - beim täglichen Blick in den Spiegel selbst ohrfeigen. Wir nehmen immerhin Asylwerber in unbegrenzter Zahl auf, bieten ihnen Nahrung, Verpflegung und Taschengeld und verzichten selbst auf viele Dinge (Polizeiturnsäle, Turnhallen für Sportvereine, ...), um den Asylwerbern ein Dach über dem Kopf zu bieten, während sich andere Staaten an Österreich abputzen und kaum Asylwerber aufnehmen.
615937	615938		Der Override geht beim Streaming über zB Fire TV aber leider nicht.	0	1	0	0	0	0	0	0	1	0	0100000010	 Der Override geht beim Streaming über zB Fire TV aber leider nicht.
140316	140317	Es ist auch hier ein schweres Leben ?	"Und auch wenn es brutal klingt - und warum soll/kann es nicht so sein ?
Das mal jetzt vielleicht zynisch und brutal klingen. 
Aber zuallererst geht es mal darum, dass in Österreich niemand mehr um sein Leben fürchten muss - das ist mal das Wichtigste; das muss und soll garantiert werden.
Aber ein ""besseres Leben"" all jenen, die es sich wünschen, garantieren zu können, ist meiner Meinung nach bereits im Reich der ideologischen Wunschträume."	0	0	0	0	0	0	0	1	0	0	0000000100	"Es ist auch hier ein schweres Leben ? Und auch wenn es brutal klingt - und warum soll/kann es nicht so sein ?
Das mal jetzt vielleicht zynisch und brutal klingen. 
Aber zuallererst geht es mal darum, dass in Österreich niemand mehr um sein Leben fürchten muss - das ist mal das Wichtigste; das muss und soll garantiert werden.
Aber ein ""besseres Leben"" all jenen, die es sich wünschen, garantieren zu können, ist meiner Meinung nach bereits im Reich der ideologischen Wunschträume."
140315	140316		Ja tragisch. Aber wo bitte ist der Asylgrund?	0	0	0	0	0	0	0	1	0	0	0000000100	 Ja tragisch. Aber wo bitte ist der Asylgrund?
615368	615369		"Meine Mutti sagte immer: ""Pfarrershund und Lehrerkind am schlechtesten erzogen sind. """	0	0	0	0	0	0	0	1	0	0	0000000100	" Meine Mutti sagte immer: ""Pfarrershund und Lehrerkind am schlechtesten erzogen sind. """
140314	140315	das	denken sich auch die österreichischen Obdachlosen, die froh wären in einem Zelt nächtigen zu dürfen....	1	0	0	0	0	0	0	1	0	0	1000000100	das denken sich auch die österreichischen Obdachlosen, die froh wären in einem Zelt nächtigen zu dürfen....
615218	615219		FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT!	0	0	0	0	0	0	0	0	1	0	0000000010	 FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT, FAERYL UND VOLKSFRONT!
615217	615218		Und dir selbst ;-)	0	0	0	0	0	0	0	0	1	0	0000000010	 Und dir selbst ;-)
615216	615217		Zeig	0	0	0	0	0	0	0	0	1	0	0000000010	 Zeig
140313	140314	Wirtschaftsflüchtling	"wie er auch selbst sagt.
Sollte eine schnelle Entscheidung bezüglich Asyl geben."	0	0	0	0	0	0	0	1	0	0	0000000100	"Wirtschaftsflüchtling wie er auch selbst sagt.
Sollte eine schnelle Entscheidung bezüglich Asyl geben."
140312	140313	Iran, Türkei, Ungarn...	...mindestens 3 sichere Länder in denen kein Krieg herrscht - und trotzdem Österreich? Warum?	0	0	1	0	0	0	0	1	0	0	0010000100	Iran, Türkei, Ungarn... ...mindestens 3 sichere Länder in denen kein Krieg herrscht - und trotzdem Österreich? Warum?
615213	615214	schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schnee schneeschnee schnee schnee schnee schnee schnee schnee schnee schnee		0	0	0	0	0	0	0	0	1	0	0000000010	
619067	619068		Was kostet es denn? Wir haben seit geraumer Zeit keine nennenswerte Inflation mehr.	0	0	0	0	0	0	0	1	0	0	0000000100	 Was kostet es denn? Wir haben seit geraumer Zeit keine nennenswerte Inflation mehr.
620099	620100		"Die Meldung ist so versteckt, man könnte sie ja glatt übersehen... im ORF ebenfalls nichts darüber zu hören...

Merkwürdig merkwürdig, man könnte fast meinen die Medien kontrollieren uns."	0	0	1	0	1	0	0	1	0	0	0010100100	" Die Meldung ist so versteckt, man könnte sie ja glatt übersehen... im ORF ebenfalls nichts darüber zu hören...

Merkwürdig merkwürdig, man könnte fast meinen die Medien kontrollieren uns."
615211	615212		Was du in deiner emotionalen Unzurechnungsfähigkeit nicht zu verstehen scheinst, ist dass ich absichtlich vage formuliere. Aber bitte, wenn du lieber um dich schlägst als zu denken...es sei dir unbenommen ;)	0	0	0	0	0	0	0	0	1	0	0000000010	 Was du in deiner emotionalen Unzurechnungsfähigkeit nicht zu verstehen scheinst, ist dass ich absichtlich vage formuliere. Aber bitte, wenn du lieber um dich schlägst als zu denken...es sei dir unbenommen ;)
140326	140327		"durchaus.
nur ich hätt ganz gern einmal etwas von einem syrischen techniker gelesen.
das einzige, was solche artikel (gut gemeint aber völlig verfehlt) zementieren, ist das bild vom ungebildeten schafhirten, der nicht mal eine grundschulausbildung hat."	1	0	0	0	0	0	0	1	0	0	1000000100	" durchaus.
nur ich hätt ganz gern einmal etwas von einem syrischen techniker gelesen.
das einzige, was solche artikel (gut gemeint aber völlig verfehlt) zementieren, ist das bild vom ungebildeten schafhirten, der nicht mal eine grundschulausbildung hat."
140340	140341		Man wird ihn betreffend sein Asylverfahren schon noch gut beraten.	1	0	0	0	0	0	0	1	0	0	1000000100	 Man wird ihn betreffend sein Asylverfahren schon noch gut beraten.
140339	140340		"1. Kümmern sie sich um ihr eigenes Spiegelbild und stellen sie bitte keine Mutmaßungen über das Meine an. Danke.
2. Nein, Österreich nimmt gewiss nicht Asylwerber in unbegrenzter Zahl auf. Im Gegenteil wurde die Zahl von unserer Frau Innenminister ja noch deutlich nach untern verhandelt bzw. 500 Asylwerber an die Slowakei abgegeben.
3. Solang Polizeiturnsäle und sonstige Turnhallen (im Sommer!) alles ist worauf wir verzichten müssen, wünsch ich uns wirklich keine größeren Probleme...
4. Ich behaupte ja nicht, dass wir alle Flüchtlinge aufnehmen sollen aber, dass wir nicht im Stande sind ihnen während ihres Asylverfahrens ein wetter- und hitzebeständiges Dach über dem Kopf zu bieten ist und bleibt für mich beschämend...."	0	0	1	0	0	0	0	1	0	0	0010000100	" 1. Kümmern sie sich um ihr eigenes Spiegelbild und stellen sie bitte keine Mutmaßungen über das Meine an. Danke.
2. Nein, Österreich nimmt gewiss nicht Asylwerber in unbegrenzter Zahl auf. Im Gegenteil wurde die Zahl von unserer Frau Innenminister ja noch deutlich nach untern verhandelt bzw. 500 Asylwerber an die Slowakei abgegeben.
3. Solang Polizeiturnsäle und sonstige Turnhallen (im Sommer!) alles ist worauf wir verzichten müssen, wünsch ich uns wirklich keine größeren Probleme...
4. Ich behaupte ja nicht, dass wir alle Flüchtlinge aufnehmen sollen aber, dass wir nicht im Stande sind ihnen während ihres Asylverfahrens ein wetter- und hitzebeständiges Dach über dem Kopf zu bieten ist und bleibt für mich beschämend...."
140338	140339		"Aber das Geld für die Schlepper hatte er? Damit hätte er vielleicht auch in Afghanistan starten können? 

Was mich ärgert: diese Schlepper verkaufen Österreich wie eine Urlaubsdestination. Dass das ein 16jähriger ohne Bildung glaubt, ist klar. 

Und dann ist so einer hier und  schon freut sich die Caritas über neues Klientel und die Armutsindustrie dreht sich weiter. 

Eigentlich wurde diese Junge immer nur verkauft und er wird es noch. Er ist das Geschäft."	1	0	0	0	0	0	0	0	1	0	1000000010	" Aber das Geld für die Schlepper hatte er? Damit hätte er vielleicht auch in Afghanistan starten können? 

Was mich ärgert: diese Schlepper verkaufen Österreich wie eine Urlaubsdestination. Dass das ein 16jähriger ohne Bildung glaubt, ist klar. 

Und dann ist so einer hier und  schon freut sich die Caritas über neues Klientel und die Armutsindustrie dreht sich weiter. 

Eigentlich wurde diese Junge immer nur verkauft und er wird es noch. Er ist das Geschäft."
626472	626473		Nein, das Geld wird sorgfältig eingesammelt, korrekt verbucht, amschließend bringen es die Beamten im örtlichen Hurenhaus durch. Manchmal bleibt auch noch genug, dass einer der freiwilligen Helfer dort eine Piccoloflasche spendieren darf.	0	0	0	0	0	0	0	0	1	0	0000000010	 Nein, das Geld wird sorgfältig eingesammelt, korrekt verbucht, amschließend bringen es die Beamten im örtlichen Hurenhaus durch. Manchmal bleibt auch noch genug, dass einer der freiwilligen Helfer dort eine Piccoloflasche spendieren darf.
626039	626040		Bei den Taliban gibts weiter 72 Jungfrauen. Beim IS nur noch 36, der hat die Gehälter um die Hälfte gekürzt.	1	1	0	0	0	0	0	1	0	0	1100000100	 Bei den Taliban gibts weiter 72 Jungfrauen. Beim IS nur noch 36, der hat die Gehälter um die Hälfte gekürzt.
625935	625936	Absurdes Dauerfeuer aus Tayyibistan		0	1	0	0	0	0	0	1	0	0	0100000100	
625934	625935		"FPÖ und ÖVP haben sich durchgesetzt?? Gehts noch??

Das war die einzige Entscheidung auf der man bauen kann, das auf irgendwelche Parteien aufzuspalten grenzt imho schon fast an Hetze.

Darf ein Bundeskanzler keine Entscheidung mehr treffen ohne zu überprüfen ob nicht eine andere Partei dies auch fordert?"	0	0	0	0	0	0	0	1	0	0	0000000100	" FPÖ und ÖVP haben sich durchgesetzt?? Gehts noch??

Das war die einzige Entscheidung auf der man bauen kann, das auf irgendwelche Parteien aufzuspalten grenzt imho schon fast an Hetze.

Darf ein Bundeskanzler keine Entscheidung mehr treffen ohne zu überprüfen ob nicht eine andere Partei dies auch fordert?"
140337	140338		"Das ist wirklich tragisch, und zwar sogar extrem tragisch.

Gleichzeitig kann Österreich einfach nicht 1,7 Millionen Menschen aufnehmen.

Ich bin jedenfalls mehr als froh, dass ich nicht (als Asylbeamter) über solche Schicksale entscheiden muss."	0	0	0	0	0	0	0	0	1	0	0000000010	" Das ist wirklich tragisch, und zwar sogar extrem tragisch.

Gleichzeitig kann Österreich einfach nicht 1,7 Millionen Menschen aufnehmen.

Ich bin jedenfalls mehr als froh, dass ich nicht (als Asylbeamter) über solche Schicksale entscheiden muss."
140336	140337		"Wir hier können weder leicht noch schnell etwas dagegen tun, dass 13 jährige im Steinbruch arbeiten. Aber wir hier können leicht und schnell etwas dafür tun, dass diese Flüchtlinge menschenwürdig untergebracht werden. Und zwar ungeachtet dessen, ob sie später hier bleiben können oder nicht. 

Niemand nimmt diesen Weg leichtfertig auf sich + wir sollten bei aller Sorge um unser eigenes Wohlergehen nicht vergessen, dass wir hier über andere Menschen reden. Und in diesem speziellen Fall über fast noch ein Kind."	0	0	0	0	0	0	0	1	0	0	0000000100	" Wir hier können weder leicht noch schnell etwas dagegen tun, dass 13 jährige im Steinbruch arbeiten. Aber wir hier können leicht und schnell etwas dafür tun, dass diese Flüchtlinge menschenwürdig untergebracht werden. Und zwar ungeachtet dessen, ob sie später hier bleiben können oder nicht. 

Niemand nimmt diesen Weg leichtfertig auf sich + wir sollten bei aller Sorge um unser eigenes Wohlergehen nicht vergessen, dass wir hier über andere Menschen reden. Und in diesem speziellen Fall über fast noch ein Kind."
140335	140336		Nur zurüchnehmen wir den armen Teufel niemand. Mission erfüllt, Familiy kommt später nach.	1	0	0	0	0	0	0	1	0	0	1000000100	 Nur zurüchnehmen wir den armen Teufel niemand. Mission erfüllt, Familiy kommt später nach.
140334	140335		"""Es ist auch hier ein schweres Leben."" Jop! Wenn man hier nicht die Arschbacken zusammen kneift und sich voll rein hängt, frisst einen das System auf und scheißt einen wieder aus, schneller als man ""Ziegenalmatrieb"" sagen kann. 40 Stunden Woche is common. Im besten Fall landet man dann auf ATV in irgendeiner Doku um 500 Euro pro Ausstrahlung zu bekommen. Im schlimmsten Fall fängt das soziale Netzwerk einen auf. Ein hartes Pflaster so eine wettbewerbsorientierte Wirtschaftsunion."	0	0	1	0	0	0	0	1	0	0	0010000100	" ""Es ist auch hier ein schweres Leben."" Jop! Wenn man hier nicht die Arschbacken zusammen kneift und sich voll rein hängt, frisst einen das System auf und scheißt einen wieder aus, schneller als man ""Ziegenalmatrieb"" sagen kann. 40 Stunden Woche is common. Im besten Fall landet man dann auf ATV in irgendeiner Doku um 500 Euro pro Ausstrahlung zu bekommen. Im schlimmsten Fall fängt das soziale Netzwerk einen auf. Ein hartes Pflaster so eine wettbewerbsorientierte Wirtschaftsunion."
624400	624401		Wieso sollte er, ich oder jemand anderes das machen?	0	0	0	0	0	0	0	0	1	0	0000000010	 Wieso sollte er, ich oder jemand anderes das machen?
140333	140334		"Das ""aus Sicherheitsgründen"" scheint jeder mal zu sagen, dabei gibt es wohl kein besseres Beispiel für den vvielzitierten ""Wirtschaftsflüchtling""."	0	0	0	0	0	0	0	1	0	0	0000000100	" Das ""aus Sicherheitsgründen"" scheint jeder mal zu sagen, dabei gibt es wohl kein besseres Beispiel für den vvielzitierten ""Wirtschaftsflüchtling""."
623496	623497	stimmt ... der hat viele frauen ..		0	0	0	0	1	0	0	0	1	0	0000100010	
140332	140333		Ich werde jetzt gleich nach Monaco flüchten . . .	1	0	0	0	0	0	0	1	0	0	1000000100	 Ich werde jetzt gleich nach Monaco flüchten . . .
140331	140332	verzichten?	das sind leerstehene nicht genutzte räumlichkeiten	0	0	0	0	0	0	0	1	0	0	0000000100	verzichten? das sind leerstehene nicht genutzte räumlichkeiten
622700	622701	Du kapierst es immer noch nicht oder?	"Wo willst du denn einen Flüchtling hinschicken, wenn du nicht weißt wo er eingereist ist? Er kann aus Slowenien aber auch aus der Schweiz oder Italien 
kommen."	0	1	0	1	0	0	0	1	0	0	0101000100	"Du kapierst es immer noch nicht oder? Wo willst du denn einen Flüchtling hinschicken, wenn du nicht weißt wo er eingereist ist? Er kann aus Slowenien aber auch aus der Schweiz oder Italien 
kommen."
622347	622348	Worüber-  Unterdrückung und Besatzung vom ewigen Opfer?	Danke	1	1	0	0	0	0	0	1	0	0	1100000100	Worüber-  Unterdrückung und Besatzung vom ewigen Opfer? Danke
140330	140331		Wow, hat die rechte Unterschicht wieder mal Ausgang.	1	0	1	0	0	0	0	1	0	0	1010000100	 Wow, hat die rechte Unterschicht wieder mal Ausgang.
622074	622075	mal schauen, ob die Reaktion auf die Drohung von S&P (Geld) oder jene der EU (Demokratiegefährdung) mehr bewirkt.		0	1	0	0	0	0	0	0	1	0	0100000010	
140329	140330		Soll nun jeder der in unser Land kommt a gratis Wohnung und Verpflegung bekommen oder wie? Können froh sein dass sie überhaupt etwas von uns bekommen und wenn ihnen das ned reicht könnens as ja in an anderem Land probiern.	1	0	1	0	0	0	0	1	0	0	1010000100	 Soll nun jeder der in unser Land kommt a gratis Wohnung und Verpflegung bekommen oder wie? Können froh sein dass sie überhaupt etwas von uns bekommen und wenn ihnen das ned reicht könnens as ja in an anderem Land probiern.
